biomarker,refid,author_s,title,year,domain,domain_other,cancer_specific,diabetes_specific,outcome,outcome_specific,biomarker_specific2,biomarker_specific,behavior,collection,frequency,communication,doi,pmid,ur_ls
Glucose,25478,"Xu, R., Xing, M., Javaherian, K., Peters, R., Ross, W., Bernal-Mizrachi, C.","Improving HbA<sub>1c</sub> with Glucose Self-Monitoring in Diabetic Patients with EpxDiabetes, a Phone Call and Text Message-Based Telemedicine Platform: A Randomized Controlled Trial",2020,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,Glucose,Glucose,None,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.1089/tmj.2019.0035,31621523,NA
Blood pressure,25489,"Xue, F., Yao, W., Lewin, R. J.","A randomised trial of a 5 week, manual based, self-management programme for hypertension delivered in a cardiac patient club in Shanghai",2008,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Alcohol reduction,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2261-8-10,18460201,NA
Blood pressure,25489,"Xue, F., Yao, W., Lewin, R. J.","A randomised trial of a 5 week, manual based, self-management programme for hypertension delivered in a cardiac patient club in Shanghai",2008,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Diet,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2261-8-10,18460201,NA
Blood pressure,25489,"Xue, F., Yao, W., Lewin, R. J.","A randomised trial of a 5 week, manual based, self-management programme for hypertension delivered in a cardiac patient club in Shanghai",2008,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Treatment adherence,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2261-8-10,18460201,NA
Blood pressure,25489,"Xue, F., Yao, W., Lewin, R. J.","A randomised trial of a 5 week, manual based, self-management programme for hypertension delivered in a cardiac patient club in Shanghai",2008,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Physical activity,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2261-8-10,18460201,NA
Blood pressure,25489,"Xue, F., Yao, W., Lewin, R. J.","A randomised trial of a 5 week, manual based, self-management programme for hypertension delivered in a cardiac patient club in Shanghai",2008,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Smoking reduction,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2261-8-10,18460201,NA
Anthropometry,25489,"Xue, F., Yao, W., Lewin, R. J.","A randomised trial of a 5 week, manual based, self-management programme for hypertension delivered in a cardiac patient club in Shanghai",2008,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Alcohol reduction,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2261-8-10,18460201,NA
Anthropometry,25489,"Xue, F., Yao, W., Lewin, R. J.","A randomised trial of a 5 week, manual based, self-management programme for hypertension delivered in a cardiac patient club in Shanghai",2008,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Diet,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2261-8-10,18460201,NA
Anthropometry,25489,"Xue, F., Yao, W., Lewin, R. J.","A randomised trial of a 5 week, manual based, self-management programme for hypertension delivered in a cardiac patient club in Shanghai",2008,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Treatment adherence,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2261-8-10,18460201,NA
Anthropometry,25489,"Xue, F., Yao, W., Lewin, R. J.","A randomised trial of a 5 week, manual based, self-management programme for hypertension delivered in a cardiac patient club in Shanghai",2008,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Physical activity,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2261-8-10,18460201,NA
Anthropometry,25489,"Xue, F., Yao, W., Lewin, R. J.","A randomised trial of a 5 week, manual based, self-management programme for hypertension delivered in a cardiac patient club in Shanghai",2008,CVD,NA,NA,NA,CVD management,Blood pressure,"Blood pressure,Weight/BMI","Blood pressure,Weight/BMI",Smoking reduction,Self,More than once,Device,https://dx.doi.org/10.1186/1471-2261-8-10,18460201,NA
Anthropometry,25542,"Yancy, W. S., Jr., Shaw, P. A., Reale, C., Hilbert, V., Yan, J., Zhu, J., Troxel, A. B., Foster, G. D., Volpp, K. G.",Effect of Escalating Financial Incentive Rewards on Maintenance of Weight Loss: A Randomized Clinical Trial,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1001/jamanetworkopen.2019.14393,31675083,NA
Anthropometry,25542,"Yancy, W. S., Jr., Shaw, P. A., Reale, C., Hilbert, V., Yan, J., Zhu, J., Troxel, A. B., Foster, G. D., Volpp, K. G.",Effect of Escalating Financial Incentive Rewards on Maintenance of Weight Loss: A Randomized Clinical Trial,2019,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Physical activity,Self,More than once,Device/One-way,https://dx.doi.org/10.1001/jamanetworkopen.2019.14393,31675083,NA
Anthropometry,25543,"Yancy, W. S., Jr., Shaw, P. A., Wesby, L., Hilbert, V., Yang, L., Zhu, J., Troxel, A., Huffman, D., Foster, G. D., Wojtanowski, A. C., Volpp, K. G.",Financial incentive strategies for maintenance of weight loss: results from an internet-based randomized controlled trial,2018,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Diet,Self,More than once,Device/One-way,https://dx.doi.org/10.1038/s41387-018-0036-y,29795365,NA
Anthropometry,25543,"Yancy, W. S., Jr., Shaw, P. A., Wesby, L., Hilbert, V., Yang, L., Zhu, J., Troxel, A., Huffman, D., Foster, G. D., Wojtanowski, A. C., Volpp, K. G.",Financial incentive strategies for maintenance of weight loss: results from an internet-based randomized controlled trial,2018,Overweight/Obesity,NA,NA,NA,Weight,NA,Weight/BMI,Weight/BMI,Physical activity,Self,More than once,Device/One-way,https://dx.doi.org/10.1038/s41387-018-0036-y,29795365,NA
Glucose,25568,"Yang, X., Tian, H., Zhang, F., Zhang, C., Li, Y., Leng, J., Wang, L., Liu, G., Dong, L., Yu, Z., Hu, G., Chan, J. C.",A randomised translational trial of lifestyle intervention using a 3-tier shared care approach on pregnancy outcomes in Chinese women with gestational diabetes mellitus but without diabetes,2014,Diabetes,NA,NA,Gestational diabetes,Pregnancy/infant health,NA,Glucose,Glucose,Diet,Self,More than once,Device,https://dx.doi.org/10.1186/s12967-014-0290-2,25349017,NA
Glucose,25568,"Yang, X., Tian, H., Zhang, F., Zhang, C., Li, Y., Leng, J., Wang, L., Liu, G., Dong, L., Yu, Z., Hu, G., Chan, J. C.",A randomised translational trial of lifestyle intervention using a 3-tier shared care approach on pregnancy outcomes in Chinese women with gestational diabetes mellitus but without diabetes,2014,Diabetes,NA,NA,Gestational diabetes,Pregnancy/infant health,NA,Glucose,Glucose,Physical activity,Self,More than once,Device,https://dx.doi.org/10.1186/s12967-014-0290-2,25349017,NA
Blood pressure,25570,"Yang, Y., Lee, E. Y., Kim, H. S., Lee, S. H., Yoon, K. H., Cho, J. H.",Effect of a Mobile Phone-Based Glucose-Monitoring and Feedback System for Type 2 Diabetes Management in Multiple Primary Care Clinic Settings: Cluster Randomized Controlled Trial,2020,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Diet,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.2196/16266,32130172,NA
Blood pressure,25570,"Yang, Y., Lee, E. Y., Kim, H. S., Lee, S. H., Yoon, K. H., Cho, J. H.",Effect of a Mobile Phone-Based Glucose-Monitoring and Feedback System for Type 2 Diabetes Management in Multiple Primary Care Clinic Settings: Cluster Randomized Controlled Trial,2020,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Medical consult,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.2196/16266,32130172,NA
Blood pressure,25570,"Yang, Y., Lee, E. Y., Kim, H. S., Lee, S. H., Yoon, K. H., Cho, J. H.",Effect of a Mobile Phone-Based Glucose-Monitoring and Feedback System for Type 2 Diabetes Management in Multiple Primary Care Clinic Settings: Cluster Randomized Controlled Trial,2020,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Physical activity,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.2196/16266,32130172,NA
Glucose,25570,"Yang, Y., Lee, E. Y., Kim, H. S., Lee, S. H., Yoon, K. H., Cho, J. H.",Effect of a Mobile Phone-Based Glucose-Monitoring and Feedback System for Type 2 Diabetes Management in Multiple Primary Care Clinic Settings: Cluster Randomized Controlled Trial,2020,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Diet,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.2196/16266,32130172,NA
Glucose,25570,"Yang, Y., Lee, E. Y., Kim, H. S., Lee, S. H., Yoon, K. H., Cho, J. H.",Effect of a Mobile Phone-Based Glucose-Monitoring and Feedback System for Type 2 Diabetes Management in Multiple Primary Care Clinic Settings: Cluster Randomized Controlled Trial,2020,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Medical consult,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.2196/16266,32130172,NA
Glucose,25570,"Yang, Y., Lee, E. Y., Kim, H. S., Lee, S. H., Yoon, K. H., Cho, J. H.",Effect of a Mobile Phone-Based Glucose-Monitoring and Feedback System for Type 2 Diabetes Management in Multiple Primary Care Clinic Settings: Cluster Randomized Controlled Trial,2020,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Physical activity,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.2196/16266,32130172,NA
Anthropometry,25570,"Yang, Y., Lee, E. Y., Kim, H. S., Lee, S. H., Yoon, K. H., Cho, J. H.",Effect of a Mobile Phone-Based Glucose-Monitoring and Feedback System for Type 2 Diabetes Management in Multiple Primary Care Clinic Settings: Cluster Randomized Controlled Trial,2020,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Diet,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.2196/16266,32130172,NA
Anthropometry,25570,"Yang, Y., Lee, E. Y., Kim, H. S., Lee, S. H., Yoon, K. H., Cho, J. H.",Effect of a Mobile Phone-Based Glucose-Monitoring and Feedback System for Type 2 Diabetes Management in Multiple Primary Care Clinic Settings: Cluster Randomized Controlled Trial,2020,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Medical consult,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.2196/16266,32130172,NA
Anthropometry,25570,"Yang, Y., Lee, E. Y., Kim, H. S., Lee, S. H., Yoon, K. H., Cho, J. H.",Effect of a Mobile Phone-Based Glucose-Monitoring and Feedback System for Type 2 Diabetes Management in Multiple Primary Care Clinic Settings: Cluster Randomized Controlled Trial,2020,Diabetes,NA,NA,Type 2 diabetes,Glycemic control,NA,"Blood pressure,Glucose,Weight/BMI","Blood pressure,Glucose,Weight/BMI",Physical activity,Self,More than once,Device/One-way/Real-time,https://dx.doi.org/10.2196/16266,32130172,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Blood pressure,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Glucose,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Lipids,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Anthropometry,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Anthropometry,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Alcohol reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Anthropometry,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Anthropometry,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Diet,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Anthropometry,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Anthropometry,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Physical activity,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Anthropometry,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Anthropometry,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Smoking reduction,Other collection types,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
Anthropometry,25571,"Yang, Y., Tian, C. H., Cao, J., Huang, X. J.",Research on the application of health management model based on the perspective of mobile health,2019,Health promotion,NA,NA,NA,Health risk,NA,"Blood pressure,Glucose,Lipids,Weight/BMI,Kidney function","Blood pressure,Glucose,Lipids,Weight/BMI,Other : uric acid",Stress management,Self,More than once,Real-time,https://dx.doi.org/10.1097/MD.0000000000016847,31415411,NA
